-1,-1,-1,-1,-1,-1,-1,-1,466,386,386,443,440,440,440,440
-1,-1,-1,-1,-1,-1,-1,439,386,386,386,386,386,386,386,386
-1,-1,-1,-1,-1,439,440,386,386,386,386,386,386,386,386,386
-1,-1,-1,-1,-1,385,386,386,386,386,386,386,386,386,386,386
-1,-1,224,-1,-1,385,386,386,386,386,386,386,386,386,386,386
-1,-1,-1,-1,-1,385,386,386,386,386,386,386,386,386,386,386
-1,-1,-1,-1,-1,385,386,386,386,386,386,386,386,386,386,386
-1,-1,-1,-1,-1,493,413,413,413,469,386,386,470,413,413,413
-1,-1,-1,-1,-1,-1,-1,-1,251,493,413,413,495,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,277,278,278,278,278,278,278,278
-1,-1,-1,-1,-1,-1,-1,352,463,386,386,386,386,386,386,386
-1,-1,-1,-1,-1,-1,-1,-1,304,386,386,386,386,464,386,386
-1,-1,-1,-1,-1,-1,-1,-1,331,332,332,329,307,386,386,386
-1,-1,277,279,-1,-1,-1,-1,-1,-1,-1,324,331,575,575,575
-1,277,280,306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,331,307,306,-1,-1,-1,-1,-1,-1,-1,351,-1,-1,-1,-1
-1,-1,331,333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
440,440,440,440,440,275,440,440,279,-1,-1,-1,-1,-1,-1,-1
386,386,386,386,386,386,386,386,281,279,-1,-1,-1,-1,-1,-1
386,386,386,386,386,386,386,386,386,281,279,-1,-1,-1,-1,-1
386,386,386,386,386,386,386,386,386,386,281,278,279,-1,-1,-1
386,386,386,386,386,386,386,386,386,386,386,386,306,-1,-1,-1
386,386,386,386,386,386,386,386,386,386,386,386,306,-1,-1,-1
386,386,386,386,386,386,386,386,386,386,386,386,306,-1,-1,-1
386,386,386,386,386,386,386,386,386,386,386,386,306,-1,-1,-1
386,386,386,386,386,386,386,386,386,386,332,332,333,-1,-1,-1
386,386,386,386,386,386,386,386,386,306,-1,-1,-1,-1,-1,-1
386,386,386,386,386,386,386,386,386,306,-1,-1,-1,-1,-1,-1
386,386,386,386,386,386,386,386,386,386,278,279,-1,-1,-1,-1
494,494,494,494,494,494,494,332,307,386,386,306,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,331,494,494,333,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,439,440,440,440,441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
439,442,386,386,470,495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
442,386,386,386,468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
386,386,386,386,468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
386,386,386,386,468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
