56,2,56,56,1,147,147,28,29,55,2,56,54,28,0,56
0,147,0,27,0,54,56,2,147,2,56,54,27,54,0,28
54,29,29,54,28,28,54,2,147,147,2,0,27,55,29,55
0,27,2,27,1,27,55,2,28,27,29,147,0,2,56,55
0,147,147,28,29,2,0,0,55,28,147,147,147,29,55,55
29,1,147,1,1,0,147,54,1,27,56,27,28,56,28,1
2,27,54,1,29,147,147,28,56,1,55,56,54,28,29,56
2,29,0,2,56,1,27,0,28,0,55,55,56,0,0,27
27,0,2,0,0,1,55,55,0,29,2,1,56,0,27,54
0,28,0,1,28,56,2,0,54,29,56,28,28,29,27,55
56,1,54,29,29,2,55,56,0,2,27,2,1,54,0,2
28,27,0,55,28,27,29,55,28,29,28,54,0,56,55,56
54,27,1,28,0,1,28,56,0,1,2,1,2,2,0,28
56,55,55,28,2,0,1,56,55,27,27,55,147,147,147,1
1,27,28,29,28,1,1,54,29,0,55,56,29,147,1,56
55,54,27,1,56,55,0,56,56,56,0,147,147,27,56,0
28,28,28,2,28,56,1,27,29,29,54,28,147,2,27,54
2,1,55,0,29,55,29,1,29,27,54,0,147,0,28,56
54,27,1,54,54,2,56,54,27,29,55,28,54,1,27,29
27,0,55,27,0,1,2,0,28,56,54,55,1,29,54,0
28,56,27,55,56,29,29,29,28,27,55,147,29,56,55,29
54,1,29,28,1,54,29,54,27,55,54,29,2,55,54,2
28,49,51,29,15,28,56,1,54,27,147,56,1,28,54,0
1,76,79,23,20,24,2,55,55,29,27,54,55,29,1,55
0,56,76,77,52,51,54,27,54,0,29,55,0,28,54,54
55,55,2,27,76,77,18,29,56,29,29,2,0,54,28,27
2,55,28,0,55,54,70,18,54,2,2,2,55,147,29,2
54,2,28,147,27,0,1,42,147,27,27,55,29,56,29,27
54,1,55,55,56,28,1,70,18,56,54,55,27,29,29,27
0,54,147,27,55,0,55,56,42,2,27,28,0,2,27,1
56,147,28,0,2,1,1,55,43,99,54,55,27,28,56,54
54,54,1,55,55,28,27,56,42,55,1,2,28,54,55,1
1,0,56,2,28,2,28,0,42,28,2,1,54,28,56,2
1,29,56,2,56,0,56,97,45,27,29,54,56,28,1,56
28,56,1,28,27,15,147,147,42,27,1,29,27,1,54,28
56,2,2,97,98,45,55,1,42,0,55,56,147,56,55,56
28,27,55,27,54,70,98,98,45,27,54,147,147,2,28,2
147,29,29,1,0,2,2,28,42,54,27,54,147,55,56,2
28,54,55,27,1,54,2,29,29,0,1,2,1,55,28,27
54,28,28,29,28,1,29,56,29,54,28,55,54,0,56,54
55,147,1,27,28,27,56,2,56,1,28,55,55,1,56,54
0,147,0,54,0,28,2,0,28,0,2,0,29,28,54,55
0,0,27,2,27,55,54,2,29,55,29,27,56,2,0,54
55,55,28,28,28,0,0,0,55,54,1,1,28,2,27,54
56,54,28,55,28,54,55,28,28,55,55,1,1,1,1,1
28,55,28,54,55,28,28,55,55,1,1,1,28,28,28,28
29,27,2,56,55,2,28,2,1,28,28,28,1,1,1,1
28,29,147,28,1,55,56,54,27,1,1,1,0,0,0,0
54,147,29,0,56,55,29,29,27,0,0,0,147,147,147,147
0,27,55,2,29,27,27,2,1,147,147,147,54,54,54,54
0,27,29,29,0,28,1,54,56,54,54,54,2,2,2,2
27,56,0,55,27,0,1,28,29,2,2,2,29,29,29,29
1,28,27,2,29,29,55,0,28,29,29,29,147,147,147,147
0,56,54,147,147,147,1,29,56,147,147,147,147,147,147,147
27,2,55,55,27,27,27,55,54,147,147,147,28,28,28,28
2,147,147,54,147,147,27,55,54,28,28,28,2,2,2,2
29,28,27,1,0,147,54,1,1,147,147,147,147,147,147,147
54,54,27,27,27,0,29,54,1,28,28,28,0,0,0,0
27,55,56,27,0,54,147,147,54,0,0,0,27,0,54,1
29,1,55,28,28,29,29,28,29,54,27,55,56,27,0,54
1,56,27,55,28,0,27,28,54,29,1,28,55,27,55,29
27,147,0,28,55,56,54,56,29,28,2,27,56,56,0,27
0,55,28,28,29,29,27,28,29,27,56,1,2,56,1,56
1,1,27,27,28,1,56,28,27,28,56,28,0,27,28,29
28,27,2,1,27,27,27,55,55,0,0,28,147,0,2,29
28,1,29,55,54,147,54,54,2,1,27,55,147,56,54,27
56,28,0,147,27,0,1,28,54,27,2,0,147,0,56,29
28,56,28,2,54,54,27,2,56,27,2,27,1,2,27,28
0,1,0,28,1,54,27,0,54,55,55,27,28,1,28,2
55,1,0,1,56,27,56,29,1,1,0,28,2,28,0,2
1,54,29,147,0,27,27,27,0,1,28,1,0,0,54,0
1,55,29,1,0,147,0,54,1,56,1,28,27,56,2,2
56,2,56,56,1,147,2,28,29,55,2,56,54,28,0,56
0,147,0,27,0,54,56,147,56,2,56,54,27,54,0,28
54,29,29,54,28,28,147,147,1,1,2,0,27,55,29,55
0,27,2,27,1,27,55,147,28,147,29,147,0,2,56,55
0,147,147,28,29,2,0,0,55,28,147,147,147,29,55,55
29,1,147,147,147,0,1,147,1,147,56,27,28,147,28,1
2,27,54,147,29,55,1,28,56,1,55,56,54,28,29,56
2,29,0,2,56,1,27,0,28,0,55,55,56,0,0,27
27,0,2,0,0,1,147,147,0,29,2,1,56,0,27,54
0,28,0,1,28,56,2,0,54,29,56,28,28,29,27,55
56,1,54,29,29,2,55,56,0,2,27,2,1,54,0,2
28,27,0,55,28,27,29,55,28,29,28,54,0,56,55,56
